game_id,names,min_players,max_players,avg_time,min_time,max_time,year,geek_rating,num_votes,age,mechanic,owned,category1,category2,designer
220520,Caverna: Cave vs Cave,1,2,40,20,40,2017,6.70648,1989,10,"Tile Placement, Worker Placement",4915,Economic, Fantasy,Uwe Rosenberg
103132,Rapa Nui,2,4,40,40,40,2011,6.04597,732,10,"Card Drafting, Hand Management, Stock Holding",733,Card Game, Economic,Klaus-Jürgen Wrede
156007,Mound Builders,1,1,60,60,60,2014,5.67909,128,13,"Area Movement, Campaign / Battle Card Driven, Dice Rolling",390,Ancient, Civilization,"Wes Erni, Ben Madison"
14860,Clash for a Continent:  Battles of the American Revolution and French & Indian War,2,4,30,30,30,2005,5.72127,172,12,"Dice Rolling, Hex-and-Counter, Modular Board, Secret Unit Deployment",268,Age of Reason, American Revolutionary War,"Matt Burchfield, Grant Wylie, Mike Wylie"
57660,Time's Up! Edición Azul,4,12,45,45,45,2006,6.29855,913,12,"Acting, Memory, Partnerships",1267,Humor, Movies / TV / Radio theme,Peter Sarrett
131891,Lost Legends,3,5,70,70,70,2013,6.00325,1138,10,Card Drafting,2461,Fantasy, Fighting,Mike Elliott
200359,Shadowscape,1,4,60,45,60,2017,5.64088,203,13,"Co-operative Play, Hand Management, Modular Board, Variable Player Powers",753,Adventure, Fantasy,Błażej Kubacki
162041,Ninja Taisen,2,2,20,20,20,2014,5.72542,278,8,"Dice Rolling, Rock-Paper-Scissors, Roll / Spin and Move",641,Dice, Fighting,Katsumasa Tomioka
5576,Dungeoneer: Tomb of the Lich Lord,2,4,60,60,60,2003,5.88304,2361,12,"Action Point Allowance System, Dice Rolling, Hand Management, Modular Board, Tile Placement, Variable Player Powers",4117,Adventure, Card Game,Thomas Denmark
139976,Cthulhu Wars,2,4,120,90,120,2015,7.190919999999999,2958,14,"Action Point Allowance System, Area Movement, Dice Rolling, Variable Player Powers",3968,Fantasy, Fighting,"Sandy Petersen, Lincoln Petersen"
118063,Android: Infiltration,2,6,45,30,45,2012,6.30258,3302,14,"Dice Rolling, Hand Management, Modular Board, Press Your Luck, Simultaneous Action Selection",4586,Card Game, Exploration,Donald X. Vaccarino
1197,Blink,2,3,10,10,10,1995,5.741630000000001,1650,7,Pattern Recognition,3031,Action / Dexterity, Card Game,Reinhard Staupe
189848,Munchkin Marvel,3,6,120,60,120,2016,5.91947,587,10,"Dice Rolling, Hand Management, Take That, Variable Player Powers",1941,Card Game, Comic Book / Strip,Andrew Wolf
624,Quoridor,2,4,15,15,15,1997,6.42802,4881,8,Grid Movement,6687,Abstract Strategy, Maze,Mirko Marchesi
20551,Shogun,3,5,150,150,150,2006,7.349660000000001,11359,12,"Action / Movement Programming, Area Control / Area Influence, Area Movement, Auction/Bidding, Simultaneous Action Selection, Variable Phase Order",11400,Economic, Medieval,Dirk Henn
3044,Air Assault On Crete/Invasion of Malta: 1942,2,2,240,240,240,1977,5.7161599999999995,432,12,Hex-and-Counter,1337,Aviation / Flight, Wargame,"Randall C. Reed, Vance von Borries"
9408,Dos Rios,2,4,70,70,70,2004,6.00586,1289,12,"Action Point Allowance System, Modular Board",1866,Economic, Territory Building,Franz-Benno Delonge
201455,Assault of the Giants,3,6,60,60,0,2017,5.80579,320,14,"Area Control / Area Influence, Card Drafting, Dice Rolling, Hand Management, Trading, Variable Player Powers",1005,Fantasy, Miniatures,Andrew Parks
171136,Pingo Pingo,2,5,15,15,15,2015,5.66591,274,6,none,793,Action / Dexterity, Pirates,Roberto Fraga
13883,Jenseits von Theben,2,4,75,75,75,2004,6.03221,527,10,Time Track,476,Exploration, Travel,Peter Prinz
208480,Wordsy,1,6,20,20,20,2017,5.84926,295,10,Paper-and-Pencil,606,Real-time, Word Game,Gil Hova
421,1830: Railways & Robber Barons,2,7,360,180,360,1986,7.27755,3658,14,"Auction/Bidding, Route/Network Building, Stock Holding, Tile Placement",5288,Economic, Trains,Francis Tresham
203655,Timeline: Polska,2,8,15,15,15,2016,5.68446,188,8,Tile Placement,276,Card Game, Educational,Frédéric Henry
20609,Asia Engulfed,2,2,480,480,480,2007,6.020230000000001,399,12,"Area Control / Area Influence, Area Movement, Dice Rolling, Secret Unit Deployment",1483,Wargame, World War II,"Jesse Evans, Rick Young"
3086,The Omega Virus,1,4,35,10,35,1992,5.8354800000000004,925,14,Set Collection,1605,Deduction, Electronic,Michael Gray
114684,Villages,2,6,30,30,30,2011,5.68096,280,8,"Dice Rolling, Hand Management, Set Collection, Variable Player Powers",654,Civilization, Fantasy,Jaron Frost
37301,Decktet,0,0,30,30,30,2008,6.0709599999999995,443,0,none,1384,Card Game, Game System,P. D. Magnus
6663,Lunar Rails,2,6,240,180,240,2003,5.905469999999999,495,10,"Crayon Rail System, Pick-up and Deliver, Route/Network Building",869,Economic, Science Fiction,M. Robert Stribula
160495,ZhanGuo,2,4,120,60,120,2014,6.93336,2285,12,"Area Control / Area Influence, Hand Management",3368,Ancient, Card Game,"Marco Canetta, Stefania Niccolini"
2570,Atlantic Star,2,6,60,60,60,2001,6.3289599999999995,1702,10,Set Collection,1562,Card Game, Nautical,Dirk Henn
160081,Dungeon Saga: Dwarf King's Quest,2,5,120,30,120,2015,6.10785,733,10,"Dice Rolling, Grid Movement, Modular Board, Partnerships, Role Playing, Variable Player Powers",2168,Adventure, Exploration,Jake Thornton
30356,Heartland,2,5,60,45,60,2009,6.00575,651,8,"Area Enclosure, Hand Management, Pattern Building, Tile Placement",789,Animals, Farming,Jeffrey D. Allers
176558,Mafia de Cuba,6,12,20,10,20,2015,6.29256,2441,10,"Partnerships, Role Playing, Variable Player Powers",4386,Bluffing, Deduction,"Philippe des Pallières, Loïc Lamy"
123219,OddVille,2,4,45,45,45,2012,6.29484,1558,10,"Card Drafting, Tile Placement, Variable Player Powers, Worker Placement",2373,Card Game, City Building,Carlo Lavezzi
188076,Taluva Deluxe,2,4,45,45,45,2015,5.90298,213,8,"Modular Board, Tile Placement",448,City Building, Territory Building,Marcel-André Casasola Merkle
277,Res Publica,3,5,60,30,60,1991,5.68501,885,10,"Set Collection, Trading",1608,Card Game, Civilization,Reiner Knizia
146221,Forge War,1,4,180,60,180,2015,6.47306,1272,12,"Grid Movement, Role Playing, Variable Phase Order, Worker Placement",2552,Adventure, Economic,Isaac Childres
66608,Two by Two,2,4,45,45,45,2010,5.65758,422,8,"Set Collection, Tile Placement",557,Animals, Environmental,Rob Bartel
187700,GKR: Heavy Hitters,1,4,120,60,120,2018,6.09781,449,12,"Action / Movement Programming, Area Control / Area Influence, Deck / Pool Building, Dice Rolling, Grid Movement, Hand Management, Take That",1240,Miniatures, Modern Warfare,Matt Hyra
119591,Rialto,2,5,45,45,45,2013,6.5848,3267,10,"Area Control / Area Influence, Auction/Bidding, Card Drafting",4072,Political, Renaissance,Stefan Feld
166569,House of Borgia,2,6,30,30,30,2017,5.6671,174,14,"Betting/Wagering, Dice Rolling",395,Bluffing, Dice,Scott Almes
207687,Endangered Orphans of Condyle Cove,1,4,30,10,30,2017,5.78675,538,14,"Modular Board, Player Elimination, Press Your Luck, Take That",1602,Adventure, Card Game,Jesse Labbe
96026,18OE: On the Rails of the Orient Express,2,8,720,720,720,2014,5.8905199999999995,198,14,"Auction/Bidding, Route/Network Building, Stock Holding, Tile Placement",484,Economic, Trains,Edward Sindelar
37184,Dungeons & Dragons Miniatures Game (second edition),2,2,60,60,60,2008,5.6647,202,12,Dice Rolling,443,Collectible Components, Dice,"Rob Heinsoo, Stephen Schubert"
41627,Zulus on the Ramparts!,1,1,25,25,25,2009,6.22325,730,12,"Action Point Allowance System, Campaign / Battle Card Driven, Chit-Pull System, Dice Rolling, Point to Point Movement",1646,Post-Napoleonic, Wargame,Joseph Miranda
184424,Mega Civilization,5,18,720,360,720,2015,6.5271300000000005,712,12,"Area Movement, Set Collection, Trading",1114,Ancient, Civilization,"Flo de Haan, John Rodriguez, Francis Tresham"
119506,Freedom: The Underground Railroad,1,4,120,60,120,2012,7.0335600000000005,2984,13,"Co-operative Play, Pick-up and Deliver, Point to Point Movement, Variable Player Powers",4845,American Civil War, Economic,Brian Mayer
168,Empire Builder,2,6,180,180,180,1982,6.45386,2617,12,"Crayon Rail System, Pick-up and Deliver, Route/Network Building",3796,Economic, Trains,"Darwin Bromley, Bill Fawcett"
180199,"Colonial Twilight: The French-Algerian War, 1954-62",1,2,300,90,300,2017,6.07911,356,12,"Area Control / Area Influence, Area Movement, Dice Rolling, Variable Phase Order, Variable Player Powers",1333,Modern Warfare, Wargame,Brian Train
42444,Batt'l Kha'os,2,2,30,30,30,2009,5.80805,650,10,"Area Control / Area Influence, Card Drafting, Hand Management, Tile Placement",1196,Fantasy, Fighting,"Eric Hanuise, Fréderic Moyersoen"
144223,Blocky Mountains,1,7,30,30,30,2014,5.6479800000000004,117,8,"Co-operative Play, Modular Board",167,Action / Dexterity, Adventure,Gerhard Junker
111341,The Great Zimbabwe,2,5,150,90,150,2012,7.000210000000001,2211,14,"Auction/Bidding, Card Drafting, Modular Board, Route/Network Building, Tile Placement, Variable Player Powers",3003,Civilization, Economic,"Jeroen Doumen, Joris Wiersinga"
122298,Morels,2,2,30,30,30,2012,6.74989,5348,10,"Card Drafting, Hand Management, Memory, Set Collection",9172,Card Game, Educational,Brent Povis
12898,La Bataille d'Auerstædt,1,2,480,0,480,1977,5.71725,142,12,Hex-and-Counter,471,Napoleonic, Wargame,"Monte Mattson, Dennis A. Spors, Ed Wimble"
176564,Scoundrel Society,2,5,45,30,45,2015,5.657,172,14,"Card Drafting, Hand Management, Set Collection, Simultaneous Action Selection, Take That",464,Bluffing, Card Game,"Travis R. Chance, Nick Little (I)"
192458,51st State: Master Set,1,4,90,60,90,2016,7.1178,2916,14,"Card Drafting, Hand Management, Variable Phase Order, Worker Placement",4854,Card Game, City Building,Ignacy Trzewiczek
33604,Say Anything,3,8,30,30,30,2008,6.5414900000000005,4825,13,"Betting/Wagering, Paper-and-Pencil",7818,Humor, Party Game,"Dominic Crapuchettes, Satish Pillalamarri"
194298,Expedition: The Roleplaying Card Game,1,6,90,15,90,2016,5.64914,153,8,"Co-operative Play, Deck / Pool Building, Dice Rolling, Role Playing",551,Adventure, Card Game,"Scott Martin (III), Todd Medema"
185378,Exceed: Red Horizon – Eva & Kaden vs. Miska & Lily,2,2,30,10,30,2016,5.7024300000000006,101,0,Simultaneous Action Selection,341,Card Game, Fighting,"D. Brad Talton, Jr."
15839,Bonaparte at Marengo,2,2,120,120,120,2005,6.3179099999999995,852,12,"Action Point Allowance System, Area Movement, Secret Unit Deployment",1145,Napoleonic, Wargame,Bowen Simmons
91,Paths of Glory,2,2,480,480,480,1999,7.4261800000000004,3864,14,"Campaign / Battle Card Driven, Dice Rolling, Point to Point Movement",6925,Wargame, World War I,Ted Raicer
193728,Pendragon: The Fall of Roman Britain,1,4,360,60,360,2017,5.953930000000001,243,12,"Area Control / Area Influence, Area Movement, Dice Rolling, Variable Phase Order, Variable Player Powers",1285,Ancient, Medieval,"Marc Gouyon-Rety, Volko Ruhnke"
173634,The Red Dragon Inn 5,2,4,60,30,60,2015,5.99219,401,13,"Betting/Wagering, Hand Management, Player Elimination, Variable Player Powers",1513,Card Game, Fantasy,"Cliff Bohm, Jeff Morrow, Sam Waller"
1070,Waldschattenspiel,3,8,15,15,15,1985,5.67596,387,6,"Area Control / Area Influence, Co-operative Play, Partnerships, Simultaneous Action Selection",830,Children's Game, Fantasy,Walter Kraul
142830,Chaosmos,2,4,90,60,90,2015,6.0189699999999995,644,12,"Action Point Allowance System, Card Drafting, Dice Rolling, Hand Management, Memory, Modular Board, Point to Point Movement, Time Track, Trading, Variable Player Powers",1245,Adventure, Bluffing,Joey Vigour
111732,Kings of Air and Steam,2,7,90,90,90,2013,6.24828,1198,13,"Action / Movement Programming, Pick-up and Deliver, Route/Network Building, Simultaneous Action Selection, Variable Player Powers",1608,Aviation / Flight, Trains,Scott Almes
73070,Olympus,3,5,120,60,120,2010,6.24116,1277,14,"Take That, Variable Phase Order, Worker Placement",1906,Ancient, City Building,"Andrea Chiarvesio, Luca Iennaco"
189222,Saltlands,1,6,120,90,120,2016,5.81406,321,12,"Action Point Allowance System, Co-operative Play, Grid Movement, Modular Board, Partnerships, Variable Player Powers",896,Adventure, Exploration,"András Drozdy, Gombos Gergely, Gergely Kruppa"
359,Bucket Brigade,3,5,30,30,30,1998,5.67165,567,7,Hand Management,728,Animals, Card Game,Reiner Knizia
182134,Evolution: Climate,2,6,60,60,60,2016,7.15793,3105,12,"Action Point Allowance System, Hand Management, Press Your Luck, Secret Unit Deployment, Simulation",6663,Animals, Card Game,"Dominic Crapuchettes, Dmitry Knorre, Sergey Machin"
138963,Arkham Investigator,1,10,120,120,120,2013,5.71362,128,12,"Co-operative Play, Role Playing, Storytelling",210,Deduction, Horror,Hal Eccles
219832,Barbarians: The Invasion,1,4,90,60,90,2018,5.80353,223,14,"Area Control / Area Influence, Route/Network Building, Set Collection, Variable Phase Order, Variable Player Powers, Worker Placement",677,Civilization, Economic,"Martino Chiacchiera, Marta Ciaccasassi, Pierluca Zizzi"
103885,Star Wars: X-Wing Miniatures Game,2,2,45,30,45,2012,7.6054699999999995,19398,14,"Action / Movement Programming, Dice Rolling, Player Elimination, Simultaneous Action Selection, Variable Player Powers",32757,Aviation / Flight, Bluffing,Jason Little
145599,Journey: Wrath of Demons,1,4,75,30,75,2015,5.66245,153,14,"Co-operative Play, Dice Rolling, Grid Movement, Modular Board, Pick-up and Deliver",477,Adventure, Ancient,none
42939,Invasion from Outer Space: The Martian Game,2,6,90,90,90,2010,6.14394,801,12,"Dice Rolling, Modular Board, Partnerships, Roll / Spin and Move, Variable Player Powers",1835,Fighting, Science Fiction,Jason C. Hill
35815,A Touch of Evil: The Supernatural Game,2,8,90,90,90,2008,6.60381,4080,12,"Area Movement, Co-operative Play, Dice Rolling, Roll / Spin and Move, Variable Player Powers",6004,Adventure, Fighting,Jason C. Hill
9149,Zitternix,2,4,10,10,10,2000,5.650580000000001,359,6,Dice Rolling,589,Action / Dexterity, Children's Game,Heinz Meister
8051,Attika,2,4,60,45,60,2003,6.762230000000001,6070,10,"Modular Board, Route/Network Building, Tile Placement",5564,Ancient, City Building,Marcel-André Casasola Merkle
121958,Sky Traders,2,5,180,180,180,2012,5.69629,579,14,"Area Movement, Commodity Speculation, Dice Rolling, Modular Board, Pick-up and Deliver",1610,Aviation / Flight, Fantasy,Gioacchino Prestigiacomo
128898,New Amsterdam,2,5,90,90,90,2012,6.307230000000001,1133,12,"Area Control / Area Influence, Auction/Bidding, Set Collection",1439,Economic, Renaissance,Jeffrey D. Allers
108,TAMSK,2,2,20,20,20,1998,6.18237,1280,8,"Area Enclosure, Grid Movement",1897,Abstract Strategy, Real-time,Kris Burm
177659,The Manhattan Project 2: Minutes to Midnight,2,5,150,90,150,2017,5.88152,243,13,"Area Control / Area Influence, Hand Management, Secret Unit Deployment, Take That, Worker Placement",867,Bluffing, Economic,Brandon Tibbetts
152757,Doodle Quest,1,4,15,15,15,2014,5.9634599999999995,597,6,Line Drawing,1135,Action / Dexterity, Children's Game,"Laurent Escoffier, David Franck"
159141,Code of Nine,3,4,40,40,40,2012,5.7195800000000006,329,13,Worker Placement,713,Bluffing, Deduction,BakaFire
145928,Empire Engine,2,4,30,30,30,2013,5.65375,696,14,"Action / Movement Programming, Simultaneous Action Selection, Variable Player Powers",2157,Bluffing, Card Game,"Matthew Dunstan, Chris Marling"
12166,Funkenschlag,2,6,180,180,180,2001,6.306030000000001,752,12,"Auction/Bidding, Crayon Rail System, Route/Network Building",1028,Economic, Industry / Manufacturing,Friedemann Friese
1155,Capitol,2,4,60,60,60,2001,6.23612,1422,10,"Area Control / Area Influence, Auction/Bidding",1720,Ancient, City Building,"Alan R. Moon, Aaron Weissblum"
2960,Camden,2,4,20,20,20,2002,5.70557,464,10,Tile Placement,1000,Abstract Strategy, Card Game,James Ernest
87907,1865: Sardinia,2,4,240,240,240,2011,5.74405,152,14,"Auction/Bidding, Route/Network Building, Stock Holding, Tile Placement",274,Economic, Trains,Alessandro Lala
87120,Vintage,2,4,120,60,120,2011,5.67328,222,10,"Area Movement, Card Drafting, Pick-up and Deliver, Point to Point Movement",318,Educational, Farming,Gil d'Orey
151310,The Hobbit: The Desolation of Smaug,1,4,60,45,60,2013,5.64127,142,15,"Co-operative Play, Dice Rolling, Hand Management",460,Adventure, Dice,Reiner Knizia
97683,South African Railroads,3,6,40,40,40,2011,5.646669999999999,78,42,"Auction/Bidding, Stock Holding",94,Economic, Trains,John Bohrer
230080,Majesty: For the Realm,2,4,40,20,40,2017,6.56815,2182,7,"Card Drafting, Set Collection",2939,Card Game, Medieval,Marc André
1413,Attack Sub,2,2,30,30,30,1991,5.79202,443,12,Campaign / Battle Card Driven,902,Card Game, Modern Warfare,Courtney F. Allen
2543,Pompeji,2,4,45,45,45,2001,5.64591,300,12,"Hand Management, Press Your Luck, Tile Placement",580,Ancient, Card Game,Frank Brandt
21947,RAN,2,4,240,240,240,2007,5.79162,194,12,Hex-and-Counter,860,Medieval, Wargame,"Richard H. Berg, Mark Herman"
61028,D-Day Dice: Free Trial Version,1,4,20,20,20,2009,5.7359599999999995,281,8,"Co-operative Play, Dice Rolling, Simultaneous Action Selection",378,Dice, World War II,Emmanuel Aquin
2114,"Duck, Duck, Bruce",2,4,20,20,20,1997,5.71932,520,6,Press Your Luck,923,Animals, Card Game,Peter Neugebauer
191177,Space Race: The Card Game,1,4,60,30,60,2017,5.86479,368,13,"Card Drafting, Hand Management, Simulation, Simultaneous Action Selection",1086,Card Game, Space Exploration,"Marek Loskot, Jan Soukal"
97786,Small World Underground,2,5,90,30,90,2011,7.07025,8028,8,"Area Movement, Dice Rolling, Variable Player Powers",12937,Fantasy, Fighting,Philippe Keyaerts
220792,The Expanse Board Game,2,4,60,60,60,2017,6.1048599999999995,572,14,"Action Point Allowance System, Area Control / Area Influence, Campaign / Battle Card Driven, Variable Player Powers",1388,Movies / TV / Radio theme, Novel-based,Geoff Engelstein
15261,"Trump, Tricks, Game!",3,4,45,45,45,2005,5.73997,358,8,Trick-taking,787,Animals, Card Game,Günter Burkhardt
3409,The Napoleonic Wars,2,5,240,240,240,2002,6.07345,724,12,Campaign / Battle Card Driven,1028,Napoleonic, Wargame,"Don Greenwood, Ben Knight, Mark McLaughlin"
1597,Streetcar,2,5,60,60,60,1995,6.03285,1399,10,"Route/Network Building, Tile Placement",2020,Racing, Trains,Stefan Dorra
23679,Warriors of God,2,2,180,180,180,2008,6.38962,955,12,"Area Movement, Dice Rolling",1849,Medieval, Wargame,"Makoto Nakajima, Adam Starkweather"
230383,Memoarrr!,2,4,20,10,20,2017,6.01609,541,8,"Memory, Modular Board",1005,Animals, Card Game,Carlo Bortolini
21709,Jericho,3,5,15,15,15,2006,5.7045,588,8,"Hand Management, Set Collection, Take That",1000,Ancient, Card Game,Thomas Lehmann
92644,Schnappt Hubi!,2,4,20,20,20,2011,5.69738,194,5,"Co-operative Play, Modular Board",361,Children's Game, Deduction,Steffen Bogen
217099,Seeders from Sereis: Exodus,2,4,120,120,120,2017,5.68398,130,0,Deck / Pool Building,207,Science Fiction, Space Exploration,Serge Macasdar
26459,PQ-17: Arctic Naval Operations 1941-1943,2,2,210,210,210,2009,5.710430000000001,176,0,"Dice Rolling, Hex-and-Counter, Secret Unit Deployment, Simulation",887,Nautical, Wargame,Chris Janiec
216201,Robo Rally,2,6,120,20,120,2016,6.26321,959,12,"Action / Movement Programming, Grid Movement, Modular Board, Simultaneous Action Selection",2297,Miniatures, Racing,Richard Garfield
68260,FAB: Sicily,2,2,240,240,240,2011,5.80162,221,12,"Action Point Allowance System, Area Movement, Dice Rolling, Secret Unit Deployment",862,Wargame, World War II,Rick Young
168700,Kigi,2,5,20,20,20,2014,5.7001800000000005,345,10,"Area Control / Area Influence, Set Collection, Tile Placement",662,Abstract Strategy, Animals,Daniel Solis
28284,Lock 'n Load: Heroes of the Blitzkrieg,2,2,30,30,30,2009,5.80233,183,12,Hex-and-Counter,573,Wargame, World War II,Olivier Revenu
21287,Bison: Thunder on the Prairie,2,4,90,90,90,2006,5.93187,1196,10,"Action Point Allowance System, Area Control / Area Influence, Area Movement, Modular Board, Tile Placement",1964,American West, Animals,"Michael Kiesling, Wolfgang Kramer"
16933,Super Munchkin,3,6,90,90,90,2005,5.70073,2324,10,"Dice Rolling, Trading, Variable Player Powers",5119,Card Game, Comic Book / Strip,Steve Jackson (I)
35476,Barbarossa: Crimea,2,2,240,240,240,2010,5.6986300000000005,113,0,"Dice Rolling, Hex-and-Counter",670,Wargame, World War II,"Ed Rains, Vance von Borries"
167513,Barony,2,4,45,45,45,2015,6.42931,1644,14,"Area Control / Area Influence, Area Movement, Modular Board",2183,Abstract Strategy, Medieval,Marc André
33665,Battle Above the Clouds,2,2,180,180,180,2010,5.92779,225,0,Hex-and-Counter,899,American Civil War, Wargame,"Ed Beach, Mike Belles"
43443,Castle Panic,1,6,60,60,60,2009,6.54451,11715,10,"Campaign / Battle Card Driven, Co-operative Play, Dice Rolling, Hand Management, Trading, Variable Player Powers",19294,Fantasy, Fighting,Justin De Witt
172062,Fairytale Gloom,2,5,60,30,60,2015,5.77652,399,13,"Hand Management, Storytelling, Take That",1532,Card Game, Fantasy,Keith Baker
941,Turbo Taxi,2,4,30,30,30,2000,5.75865,1036,8,none,1414,Puzzle, Real-time,Friedemann Friese
33434,Funkenschlag: EnBW,2,6,120,120,120,2007,5.88326,168,0,"Auction/Bidding, Route/Network Building",294,Economic, Industry / Manufacturing,Friedemann Friese
10964,"April's Harvest: The Battle of Shiloh, April 6 & 7, 1862",2,2,240,240,240,1995,5.6607199999999995,141,12,Hex-and-Counter,653,American Civil War, Wargame,"Dean Essig, Alan Wambold"
59335,Wherewolf,6,33,60,0,60,2009,5.64342,114,15,"Acting, Variable Player Powers, Voting",186,Bluffing, Card Game,Christian Zoli
17835,Monsters Menace America,2,4,90,90,90,2005,5.7845,2208,12,"Dice Rolling, Variable Player Powers",3232,Movies / TV / Radio theme, Science Fiction,"J. C. Connors (I), Ben Knight"
199182,Commands & Colors Tricorne: The American Revolution,2,2,90,60,90,2017,5.68845,75,0,"Campaign / Battle Card Driven, Dice Rolling, Hand Management, Hex-and-Counter, Modular Board",278,American Revolutionary War, Wargame,Richard Borg
6495,Iron Tide: Panzers in the Ardennes,2,4,360,360,360,2003,5.66961,105,12,"Chit-Pull System, Hex-and-Counter, Simulation",308,Wargame, World War II,Nathan Kilgore
165004,ONUS! Rome Vs Carthage,1,4,60,60,60,2014,5.775180000000001,207,12,"Campaign / Battle Card Driven, Card Drafting, Dice Rolling, Simultaneous Action Selection",558,Ancient, Miniatures,"Luis Álvaro Hernández, Alvar Sanz"
109548,Hemloch,2,2,30,30,30,2011,5.80448,321,0,"Area Control / Area Influence, Hand Management",696,Card Game, Fantasy,John Clowdus
113873,"The Hunters: German U-Boats at War, 1939-43",1,2,120,120,120,2013,6.45648,946,12,"Dice Rolling, Press Your Luck, Simulation",2198,Nautical, Wargame,Gregory M. Smith
65313,Napoleon's War:  The 100 Days,2,2,60,60,60,2010,5.72467,177,8,Action Point Allowance System,379,Napoleonic, Wargame,"Grant Wylie, Mike Wylie"
2580,Persian Gulf: Battle for the Middle East,2,2,300,300,300,1986,5.7621199999999995,191,12,"Hex-and-Counter, Simulation",563,Modern Warfare, Wargame,"John Astell, Frank Chadwick"
128667,Samurai Sword,3,7,40,20,40,2012,6.29206,2544,8,"Hand Management, Partnerships, Variable Player Powers",4319,Bluffing, Card Game,Emiliano Sciarra
177939,Marvel Dice Masters: The Amazing Spider-Man,2,2,60,60,60,2015,6.1009400000000005,468,14,"Deck / Pool Building, Dice Rolling, Variable Player Powers",1425,Collectible Components, Comic Book / Strip,"Mike Elliott, Eric M. Lang"
234691,Mystery of the Temples,2,4,40,20,40,2017,5.64652,142,10,"Action / Movement Programming, Area Control / Area Influence, Pattern Recognition, Set Collection, Variable Player Powers",328,Economic, Fantasy,Wei-Min Ling
147116,The Witcher Adventure Game,2,4,120,120,120,2014,6.003340000000001,1720,16,"Action Point Allowance System, Area Movement, Dice Rolling, Pick-up and Deliver, Set Collection, Variable Player Powers",2683,Adventure, Fantasy,Ignacy Trzewiczek
121073,Panic Lab,2,10,30,10,30,2012,5.80262,1072,8,"Dice Rolling, Memory, Pattern Recognition",1756,Humor, Party Game,Dominique Ehrhard
159109,XenoShyft: Onslaught,1,4,60,30,60,2015,6.55011,2475,13,"Card Drafting, Co-operative Play, Deck / Pool Building, Variable Player Powers, Worker Placement",4440,Card Game, Horror,"Keren Philosophales, Michael Shinall"
69789,Ascension: Deckbuilding Game,1,4,30,30,30,2010,6.830430000000001,9849,13,"Card Drafting, Deck / Pool Building, Hand Management",10597,Card Game, Fantasy,"John Fiorillo, Justin Gary"
168839,Die Kutschfahrt zur Teufelsburg,3,10,30,30,30,2006,5.8404300000000005,541,12,Hand Management,1418,Bluffing, Card Game,"Michael Palm, Lukas Zach"
18243,Parthenon: Rise of the Aegean,3,6,120,120,120,2005,5.86342,852,12,"Pick-up and Deliver, Set Collection, Trading, Voting",1057,Ancient, City Building,"Jason Hawkins, Andrew Parks"
118695,Riff Raff,2,4,30,30,30,2012,6.30821,1391,8,none,1630,Action / Dexterity, Party Game,Christoph Cantzler
168215,Saboteur: The Duel,1,2,30,30,30,2014,5.7304699999999995,656,8,"Hand Management, Route/Network Building",1877,Bluffing, Card Game,Fréderic Moyersoen
19419,Euphrates & Tigris: Contest of Kings,2,4,45,45,45,2005,5.77949,1150,12,Hand Management,2394,Ancient, Card Game,Reiner Knizia
194392,Moscow '41,2,2,120,60,120,2016,5.64117,65,14,"Area-Impulse, Dice Rolling",218,Wargame, World War II,Emanuele Santandrea
24181,Imperial,2,6,180,120,180,2006,7.32464,7589,13,"Area Control / Area Influence, Area Movement, Stock Holding",6480,Economic, Nautical,Mac Gerdts
137500,Gothic Invasion,2,5,90,90,90,2014,5.6533,111,12,"Campaign / Battle Card Driven, Dice Rolling, Point to Point Movement, Secret Unit Deployment, Variable Player Powers",208,Ancient, Wargame,"Alexander Boucharelis, Lefteris Iroglidis"
30483,Antler Island,3,4,45,45,45,2007,5.70343,502,10,"Action / Movement Programming, Simultaneous Action Selection",735,Animals, Bluffing,"Gordon Lamont, Fraser Lamont"
69601,1880: China,3,7,300,300,300,2010,5.96601,220,13,"Auction/Bidding, Route/Network Building, Stock Holding, Tile Placement",321,Economic, Trains,"Helmut Ohley, Leonhard ""Lonny"" Orgler"
106662,Power Grid: The First Sparks,2,6,60,60,60,2011,6.49389,3136,12,"Area Movement, Card Drafting, Modular Board, Route/Network Building",3981,Animals, Economic,Friedemann Friese
96152,Nightfall: Martial Law,2,5,45,45,45,2011,6.156280000000001,816,12,"Card Drafting, Deck / Pool Building, Hand Management",2167,Card Game, Fantasy,David Gregg
153064,Good Cop Bad Cop,4,8,20,10,20,2014,6.32972,2399,12,"Hand Management, Memory, Partnerships, Player Elimination, Take That",4023,Bluffing, Card Game,"Brian Henk, Clayton Skancke"
61692,Axis & Allies Europe 1940,2,6,360,360,360,2010,6.53241,1462,12,"Area Control / Area Influence, Area Movement, Dice Rolling, Partnerships",2924,Economic, Fighting,"Larry Harris, Jr."
179245,World Championship Russian Roulette,2,6,15,15,15,2017,5.92852,436,10,"Betting/Wagering, Press Your Luck",714,Bluffing, Card Game,Anthony Burch
146312,Ghost Fightin' Treasure Hunters,2,4,30,30,30,2013,6.30196,1112,8,"Co-operative Play, Dice Rolling, Roll / Spin and Move",2519,Adventure, Children's Game,Brian Yu
73369,51st State,2,4,90,40,90,2010,6.45969,2639,10,"Card Drafting, Hand Management, Variable Player Powers",3400,Card Game, City Building,Ignacy Trzewiczek
